PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),ATMS LEVEL-1 (hectopascal),ATPT LEVEL-1 (hectopascal/hour),DEPH LEVEL-1 (meter),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
4402603,2021-01-05T15:00:00Z,45.1330,-57.0980,,,,0,-13.1,-4.9,-0.38,-0.12,5.22,0.5,312,15,-0.087,0.061,011199971111171111
4402603,2021-01-05T15:00:00Z,45.1354,-57.0968,1012.7,-1.7,-0.5,,,,,,5.19,0.5,,15,-0.056653,0.09884,011111799999179711
4402603,2021-01-05T16:00:00Z,45.1360,-57.1020,,,,0,-13.1,-4.9,-0.38,-0.12,5.29,0.5,312,15,-0.12,0.015,011199971111171111
4402603,2021-01-05T16:00:00Z,45.1362,-57.1018,1012,-2.9,-0.5,,,,,,5.28,0.5,,15,-0.108945,0.02471,011111799999179711
4402603,2021-01-05T17:00:00Z,45.1340,-57.1090,,,,0,-11.6,-6.3,-0.38,-0.14,5.37,0.5,312,15,-0.152,-0.031,011199971111171111
4402603,2021-01-05T17:00:00Z,45.1358,-57.1084,1011,-3.3,-0.5,,,,,,5.32,0.5,,15,-0.143806,-0.012355,011111799999179711
4402603,2021-01-05T18:00:00Z,45.1330,-57.1170,,,,0,-11.6,-6.3,-0.37,-0.14,5.43,0.5,312,15,-0.207,-0.062,011199971111171111
4402603,2021-01-05T18:00:00Z,45.1344,-57.1162,1010.3,-2.4,-0.5,,,,,,5.43,0.5,,15,-0.169956,-0.043242,011111799999179711
4402603,2021-01-05T19:00:00Z,45.1320,-57.1260,,,,0,-11.6,-6.3,-0.37,-0.14,5.48,0.5,312,15,-0.251,-0.062,011199971111171111
4402603,2021-01-05T19:00:00Z,45.1322,-57.1270,1010.4,-1.6,-0.5,,,,,,5.45,0.5,,15,-0.235331,-0.067952,011111799999179711
4402603,2021-01-05T20:00:00Z,45.1300,-57.1390,,,,0,-10.7,-6,-0.34,-0.17,5.53,0.5,312,15,-0.261,-0.047,011199971111171111
4402603,2021-01-05T20:00:00Z,45.1304,-57.1392,1010.6,-0.4,-0.5,,,,,,5.53,0.5,,15,-0.265846,-0.055597,011111799999179711
4402603,2021-01-05T21:00:00Z,45.1270,-57.1500,,,,0,-10.7,-6,-0.34,-0.17,5.55,0.5,312,15,-0.218,-0.062,011199971111171111
4402603,2021-01-05T21:00:00Z,45.1290,-57.1508,1010,-0.3,-0.5,,,,,,5.55,0.5,,15,-0.252778,-0.043242,011111799999179711
4402603,2021-01-05T22:00:00Z,45.1250,-57.1590,,,,0,-10.8,-6,-0.34,-0.16,5.52,0.5,312,15,-0.163,-0.109,011199971111171111
4402603,2021-01-05T22:00:00Z,45.1262,-57.1592,1009.5,-0.9,-0.5,,,,,,5.54,0.5,,15,-0.183053,-0.086485,011111799999179711
4402603,2021-01-05T23:00:00Z,45.1200,-57.1660,,,,0,-10.1,-6.7,-0.28,-0.16,5.5,0.5,312,15,-0.142,-0.154,011199971111171111
4402603,2021-01-05T23:00:00Z,45.1218,-57.1664,1009.1,-1.5,-0.5,,,,,,5.51,0.5,,15,-0.156913,-0.135905,011111799999179711
4402603,2021-01-06T00:00:00Z,45.1160,-57.1710,,,,0,-10.1,-6.7,-0.28,-0.15,5.47,0.5,312,15,-0.087,-0.17,011199971111171111
4402603,2021-01-06T00:00:00Z,45.1162,-57.1718,1008.5,-1.5,-0.5,,,,,,5.51,0.5,,15,-0.117695,-0.17297,011111799999179711
4402603,2021-01-06T01:00:00Z,45.1110,-57.1730,,,,0,-10.1,-6.7,-0.28,-0.15,5.41,0.5,312,15,-0.01,-0.154,011199971111171111
4402603,2021-01-06T01:00:00Z,45.1108,-57.1744,1007.5,-2,-0.5,,,,,,5.45,0.5,,15,-0.056673,-0.166792,011111799999179711
4402603,2021-01-06T02:00:00Z,45.1050,-57.1720,,,,0,-8.7,-4.9,-0.22,-0.13,5.34,0.5,312,15,0.044,-0.17,011199971111171111
4402603,2021-01-06T02:00:00Z,45.1058,-57.1732,1006.5,-2.6,-0.5,,,,,,5.37,0.5,,15,0.026159,-0.154437,011111799999179711
4402603,2021-01-06T03:00:00Z,45.0990,-57.1690,,,,0,-8.6,-4.9,-0.22,-0.13,5.3,0.5,312,15,0.065,-0.185,011199971111171111
4402603,2021-01-06T03:00:00Z,45.0996,-57.1704,1005.2,-3.3,-0.5,,,,,,5.32,0.5,,15,0.061044,-0.191502,011111799999179711
4402603,2021-01-06T04:00:00Z,45.0940,-57.1660,,,,0,-8.6,-4.9,-0.22,-0.13,5.27,0.5,312,15,0.087,-0.185,011199971111171111
4402603,2021-01-06T04:00:00Z,45.0944,-57.1666,1004,-3.5,-0.5,,,,,,5.29,0.5,,15,0.082854,-0.160615,011111799999179711
4402603,2021-01-06T05:00:00Z,45.0880,-57.1600,,,,0,-7.2,-3.1,-0.16,-0.09,5.24,0.5,312,15,0.131,-0.185,011199971111171111
4402603,2021-01-06T05:00:00Z,45.0878,-57.1616,1003.4,-3.1,-0.5,,,,,,5.25,0.5,,15,0.10903,-0.203857,011111799999179711
4402603,2021-01-06T06:00:00Z,45.0820,-57.1530,,,,0,-7.2,-3.1,-0.16,-0.09,5.23,0.5,312,15,0.174,-0.201,011199971111171111
4402603,2021-01-06T06:00:00Z,45.0816,-57.1548,1003.1,-2.1,-0.5,,,,,,5.23,0.5,,15,0.148297,-0.191502,011111799999179711
4402603,2021-01-06T07:00:00Z,45.0740,-57.1460,,,,0,-7.1,-3.1,-0.16,-0.09,5.23,0.5,312,15,0.185,-0.247,011199971111171111
4402603,2021-01-06T07:00:00Z,45.0746,-57.1460,1002.3,-1.7,-0.5,,,,,,5.23,0.5,,15,0.191936,-0.216212,011111799999179711
4402603,2021-01-06T08:00:00Z,45.0660,-57.1390,,,,0,-6,-2.3,-0.1,-0.05,5.21,0.5,312,15,0.153,-0.263,011199971111171111
4402603,2021-01-06T08:00:00Z,45.0658,-57.1378,1001.9,-1.5,-0.5,,,,,,5.22,0.5,,15,0.178875,-0.27181,011111799999179711
4402603,2021-01-06T09:00:00Z,45.0580,-57.1320,,,,0,-6,-2.2,-0.1,-0.05,5.2,0.5,312,15,0.12,-0.201,011199971111171111
4402603,2021-01-06T09:00:00Z,45.0582,-57.1318,1001,-2.1,-0.5,,,,,,5.21,0.5,,15,0.130903,-0.234745,011111799999179711
4402603,2021-01-06T10:00:00Z,45.0540,-57.1260,,,,0,-6,-2.2,-0.1,-0.05,5.19,0.5,312,15,0.109,-0.123,011199971111171111
4402603,2021-01-06T10:00:00Z,45.0530,-57.1270,1000.3,-2,-0.5,,,,,,5.2,0.5,,15,0.104734,-0.160615,011111799999179711
4402603,2021-01-06T11:00:00Z,45.0490,-57.1200,,,,0,-5.4,-1.9,-0.06,-0.02,5.19,0.5,312,15,0.131,-0.077,011199971111171111
4402603,2021-01-06T11:00:00Z,45.0498,-57.1218,1000,-1.9,-0.5,,,,,,5.2,0.5,,15,0.11347,-0.09884,011111799999179711
4402603,2021-01-06T12:00:00Z,45.0480,-57.1150,,,,0,-5.4,-1.8,-0.06,-0.02,5.18,0.5,312,15,0.153,-0.046,011199971111171111
4402603,2021-01-06T12:00:00Z,45.0484,-57.1146,1000.4,-0.6,-0.5,,,,,,5.19,0.5,,15,0.157119,-0.043242,011111799999179711
4402603,2021-01-06T13:00:00Z,45.0470,-57.1090,,,,0,-5.4,-1.8,-0.06,-0.02,5.18,0.5,312,15,0.131,-0.046,011199971111171111
4402603,2021-01-06T13:00:00Z,45.0474,-57.1082,1000.2,-0.1,-0.5,,,,,,5.18,0.5,,15,0.139664,-0.030887,011111799999179711
4402603,2021-01-06T14:00:00Z,45.0440,-57.1030,,,,0,-5.7,-3.1,-0.05,-0.01,5.14,0.5,312,15,0.098,-0.062,011199971111171111
4402603,2021-01-06T14:00:00Z,45.0452,-57.1030,999.8,-0.2,-0.5,,,,,,5.19,0.5,,15,0.11348,-0.067952,011111799999179711
4402603,2021-01-06T15:00:00Z,45.0420,-57.0990,,,,0,-5.7,-3.1,-0.05,-0.01,5.11,0.5,312,15,0.044,-0.046,011199971111171111
4402603,2021-01-06T15:00:00Z,45.0434,-57.0994,998.8,-1.6,-0.5,,,,,,5.1,0.5,,15,0.078566,-0.055597,011111799999179711
4402603,2021-01-06T16:00:00Z,45.0420,-57.0990,,,,0,-5.7,-3.1,-0.05,-0.01,5.12,0.5,312,15,-0.022,-0.031,011199971111171111
4402603,2021-01-06T16:00:00Z,45.0418,-57.0994,998.1,-2.1,-0.5,,,,,,5.12,0.5,,15,0,-0.04942,011111799999179711
4402603,2021-01-06T17:00:00Z,45.0410,-57.0990,,,,0,-7.1,-1.8,-0.05,-0.02,5.09,0.5,312,15,-0.022,-0.031,011199971111171111
4402603,2021-01-06T17:00:00Z,45.0406,-57.1008,997.1,-2.7,-0.5,,,,,,5.13,0.5,,15,-0.030555,-0.037065,011111799999179711
4402603,2021-01-06T18:00:00Z,45.0400,-57.1010,,,,0,-7.2,-1.8,-0.05,-0.02,5,0.5,312,15,0,-0.031,011199971111171111
4402603,2021-01-06T18:00:00Z,45.0396,-57.1010,996.8,-2,-0.5,,,,,,5.07,0.5,,15,-0.004365,-0.030887,011111799999179711
4402603,2021-01-06T19:00:00Z,45.0370,-57.0990,,,,0,-7.2,-1.8,-0.05,-0.02,4.93,0.5,312,15,0.032,-0.061,011199971111171111
4402603,2021-01-06T19:00:00Z,45.0392,-57.1006,996.8,-1.3,-0.5,,,,,,4.93,0.5,,15,0.00873,-0.012355,011111799999179711
4402603,2021-01-06T20:00:00Z,45.0350,-57.0980,,,,0,-7.5,-2.5,-0.07,-0.02,4.95,0.5,312,15,0.076,-0.124,011199971111171111
4402603,2021-01-06T20:00:00Z,45.0362,-57.0980,997,-0.1,-0.5,,,,,,4.94,0.5,,15,0.056749,-0.092662,011111799999179711
4402603,2021-01-06T21:00:00Z,45.0300,-57.0950,,,,0,-7.5,-2.5,-0.07,-0.02,4.98,0.5,312,15,0.043,-0.154,011199971111171111
4402603,2021-01-06T21:00:00Z,45.0308,-57.0944,996.9,0.1,-0.5,,,,,,4.98,0.5,,15,0.078581,-0.166792,011111799999179711
4402603,2021-01-06T22:00:00Z,45.0260,-57.0940,,,,0,-7.5,-2.5,-0.08,-0.02,4.98,0.5,312,15,-0.011,-0.154,011199971111171111
4402603,2021-01-06T22:00:00Z,45.0262,-57.0940,996.8,0,-0.5,,,,,,4.98,0.5,,15,0.008732,-0.142082,011111799999179711
4402603,2021-01-06T23:00:00Z,45.0210,-57.0920,,,,0,-5.8,-4.5,-0.09,-0.03,4.99,0.5,312,15,0.032,-0.154,011199971111171111
4402603,2021-01-06T23:00:00Z,45.0212,-57.0946,996.6,-0.4,-0.5,,,,,,4.99,0.5,,15,-0.013099,-0.154437,011111799999179711
4402603,2021-01-07T00:00:00Z,45.0140,-57.0910,,,,0,-5.8,-4.5,-0.09,-0.03,4.99,0.5,312,15,0.099,-0.186,011199971111171111
4402603,2021-01-07T00:00:00Z,45.0156,-57.0912,996.2,-0.7,-0.5,,,,,,4.99,0.5,,15,0.074235,-0.17297,011111799999179711
4402603,2021-01-07T01:00:00Z,45.0080,-57.0850,,,,0,-5.8,-4.5,-0.09,-0.03,5,0.5,312,15,0.109,-0.232,011199971111171111
4402603,2021-01-07T01:00:00Z,45.0086,-57.0864,995.3,-1.5,-0.5,,,,,,5.01,0.5,,15,0.104813,-0.216212,011111799999179711
4402603,2021-01-07T02:00:00Z,45.0000,-57.0810,,,,0,-2.3,-5,-0.07,-0.04,5.02,0.5,312,15,0.12,-0.232,011199971111171111
4402603,2021-01-07T02:00:00Z,45.0008,-57.0808,994.9,-1.7,-0.5,,,,,,5.02,0.5,,15,0.122298,-0.240922,011111799999179711
4402603,2021-01-07T03:00:00Z,44.9930,-57.0740,,,,0,-2.3,-4.9,-0.07,-0.04,5.04,0.5,312,15,0.163,-0.231,011199971111171111
4402603,2021-01-07T03:00:00Z,44.9942,-57.0748,994.5,-1.7,-0.5,,,,,,5.04,0.5,,15,0.13105,-0.203857,011111799999179711
4402603,2021-01-07T04:00:00Z,44.9870,-57.0640,,,,0,-2.2,-4.9,-0.07,-0.04,5.05,0.5,312,15,0.219,-0.216,011199971111171111
4402603,2021-01-07T04:00:00Z,44.9862,-57.0662,993.8,-1.5,-0.5,,,,,,5.06,0.5,,15,0.187863,-0.2471,011111799999179711
4402603,2021-01-07T05:00:00Z,44.9800,-57.0560,,,,0,-0.1,-2.2,-0.02,-0.02,5.05,0.5,312,15,0.208,-0.185,011199971111171111
4402603,2021-01-07T05:00:00Z,44.9796,-57.0552,994,-0.9,-0.5,,,,,,5.06,0.5,,15,0.24032,-0.203857,011111799999179711
4402603,2021-01-07T06:00:00Z,44.9730,-57.0460,,,,0,-0.1,-2.1,-0.02,-0.02,5.05,0.5,312,15,0.208,-0.17,011199971111171111
4402603,2021-01-07T06:00:00Z,44.9736,-57.0468,993.6,-0.9,-0.5,,,,,,5.06,0.5,,15,0.183537,-0.185325,011111799999179711
4402603,2021-01-07T07:00:00Z,44.9690,-57.0350,,,,0,-0.2,-2.1,-0.02,-0.02,5.05,0.5,312,15,0.24,-0.154,011199971111171111
4402603,2021-01-07T07:00:00Z,44.9692,-57.0364,994.6,0.8,-0.5,,,,,,5.07,0.5,,15,0.227257,-0.135905,011111799999179711
4402603,2021-01-07T08:00:00Z,44.9650,-57.0260,,,,0,0.2,-0.1,0,0,5.04,0.5,312,15,0.208,-0.124,011199971111171111
4402603,2021-01-07T08:00:00Z,44.9644,-57.0250,993.9,-0.1,-0.5,,,,,,5.04,0.5,,15,0.249129,-0.14826,011111799999179711
4402603,2021-01-07T09:00:00Z,44.9620,-57.0160,,,,0,0.2,-0.1,0,0,5.03,0.5,312,15,0.186,-0.045,011199971111171111
4402603,2021-01-07T09:00:00Z,44.9612,-57.0170,993.2,-0.4,-0.5,,,,,,5.04,0.5,,15,0.174839,-0.09884,011111799999179711
4402603,2021-01-07T10:00:00Z,44.9600,-57.0070,,,,0,0.3,-0.1,0,0,5.02,0.5,312,15,0.208,0.015,011199971111171111
4402603,2021-01-07T10:00:00Z,44.9606,-57.0076,993.9,-0.7,-0.5,,,,,,5.03,0.5,,15,0.205443,-0.018532,011111799999179711
4402603,2021-01-07T11:00:00Z,44.9630,-56.9970,,,,0,-0.1,-3.4,0,0,5,0.5,312,15,0.251,0.061,011199971111171111
4402603,2021-01-07T11:00:00Z,44.9618,-56.9980,993.6,-0.3,-0.5,,,,,,5.02,0.5,,15,0.209813,0.037065,011111799999179711
4402603,2021-01-07T12:00:00Z,44.9660,-56.9850,,,,0,-0.3,-3.4,0,0,4.99,0.5,312,15,0.284,0.139,011199971111171111
4402603,2021-01-07T12:00:00Z,44.9654,-56.9852,993.9,0.7,-0.5,,,,,,5,0.5,,15,0.279739,0.111195,011111799999179711
4402603,2021-01-07T13:00:00Z,44.9710,-56.9710,,,,0,-0.4,-3.4,0,0,4.96,0.5,312,15,0.317,0.17,011199971111171111
4402603,2021-01-07T13:00:00Z,44.9706,-56.9722,993.7,-0.2,-0.5,,,,,,4.99,0.5,,15,0.284088,0.160615,011111799999179711
4402603,2021-01-07T14:00:00Z,44.9740,-56.9570,,,,0,3.1,-3.1,0,-0.01,4.95,0.5,312,15,0.328,0.123,011199971111171111
4402603,2021-01-07T14:00:00Z,44.9758,-56.9564,992.9,-0.7,-0.5,,,,,,4.94,0.5,,15,0.345245,0.160615,011111799999179711
4402603,2021-01-07T15:00:00Z,44.9790,-56.9430,,,,0,3.1,-3.1,0,-0.01,4.97,0.5,312,15,0.273,0.093,011199971111171111
4402603,2021-01-07T15:00:00Z,44.9790,-56.9422,991.8,-2.1,-0.5,,,,,,4.98,0.5,,15,0.310261,0.09884,011111799999179711
4402603,2021-01-07T16:00:00Z,44.9830,-56.9310,,,,0,3.1,-3.1,0,-0.01,4.94,0.5,312,15,0.218,0.124,011199971111171111
4402603,2021-01-07T16:00:00Z,44.9824,-56.9312,990.9,-2.8,-0.5,,,,,,4.96,0.5,,15,0.240329,0.105017,011111799999179711
4402603,2021-01-07T17:00:00Z,44.9870,-56.9220,,,,0,4.7,0.5,0.01,-0.01,4.94,0.5,312,15,0.186,0.139,011199971111171111
4402603,2021-01-07T17:00:00Z,44.9866,-56.9216,990.2,-2.7,-0.5,,,,,,4.94,0.5,,15,0.209728,0.129727,011111799999179711
4402603,2021-01-07T18:00:00Z,44.9910,-56.9150,,,,0,4.6,0.6,0.01,-0.01,4.97,0.5,312,15,0.142,0.124,011199971111171111
4402603,2021-01-07T18:00:00Z,44.9912,-56.9144,989.9,-1.9,-0.5,,,,,,4.96,0.5,,15,0.157284,0.142082,011111799999179711
4402603,2021-01-07T19:00:00Z,44.9940,-56.9090,,,,0,4.6,0.6,0.01,-0.01,5.01,0.5,312,15,0.109,0.108,011199971111171111
4402603,2021-01-07T19:00:00Z,44.9954,-56.9090,990,-0.9,-0.5,,,,,,5,0.5,,15,0.117954,0.129727,011111799999179711
4402603,2021-01-07T20:00:00Z,44.9980,-56.9040,,,,0,5.9,4,0.04,0.01,5.04,0.5,312,15,0.076,0.077,011199971111171111
4402603,2021-01-07T20:00:00Z,44.9980,-56.9040,990.2,0,-0.5,,,,,,5.04,0.5,,15,0.10921,0.080307,011111799999179711
4402603,2021-01-07T21:00:00Z,45.0000,-56.9020,,,,0,5.9,4,0.04,0.01,5.05,0.5,312,15,0.044,0.046,011199971111171111
4402603,2021-01-07T21:00:00Z,44.9998,-56.9020,990.2,0.3,-0.5,,,,,,5.06,0.5,,15,0.043682,0.055597,011111799999179711
4402603,2021-01-07T22:00:00Z,45.0000,-56.9010,,,,0,5.9,4,0.04,0.01,5.07,0.5,312,15,0.022,0.031,011199971111171111
4402603,2021-01-07T22:00:00Z,45.0006,-56.9002,990.2,0.2,-0.5,,,,,,5.07,0.5,,15,0.039313,0.02471,011111799999179711
4402603,2021-01-07T23:00:00Z,45.0020,-56.9010,,,,0,6.8,1.3,0.06,0.04,5.09,0.5,312,15,-0.021,0.061,011199971111171111
4402603,2021-01-07T23:00:00Z,45.0016,-56.8998,990.5,0.3,-0.5,,,,,,5.09,0.5,,15,0.008736,0.030887,011111799999179711
4402603,2021-01-08T00:00:00Z,45.0060,-56.9020,,,,0,6.8,1.3,0.06,0.04,5.11,0.5,312,15,-0.044,0.14,011199971111171111
4402603,2021-01-08T00:00:00Z,45.0052,-56.9016,990.9,0.7,-0.5,,,,,,5.11,0.5,,15,-0.039311,0.111195,011111799999179711
4402603,2021-01-08T01:00:00Z,45.0110,-56.9030,,,,0,6.7,1.3,0.06,0.04,5.05,0.5,312,15,-0.033,0.185,011199971111171111
4402603,2021-01-08T01:00:00Z,45.0112,-56.9036,991.2,1,-0.5,,,,,,5.12,0.5,,15,-0.043675,0.185325,011111799999179711
4402603,2021-01-08T02:00:00Z,45.0180,-56.9040,,,,0,8.5,2.5,0.08,0.04,5.01,0.5,312,15,-0.011,0.246,011199971111171111
4402603,2021-01-08T02:00:00Z,45.0172,-56.9048,991.4,0.9,-0.5,,,,,,4.98,0.5,,15,-0.026202,0.185325,011111799999179711
4402603,2021-01-08T03:00:00Z,45.0260,-56.9030,,,,0,8.5,2.5,0.08,0.04,5.04,0.5,312,15,0.034,0.277,011199971111171111
4402603,2021-01-08T03:00:00Z,45.0268,-56.9046,991.5,0.6,-0.5,,,,,,5.04,0.5,,15,0.004366,0.29652,011111799999179711
4402603,2021-01-08T04:00:00Z,45.0340,-56.9020,,,,0,8.5,2.6,0.08,0.03,4.99,0.5,312,15,0.077,0.216,011199971111171111
4402603,2021-01-08T04:00:00Z,45.0350,-56.9022,991.4,0.2,-0.5,,,,,,5.05,0.5,,15,0.05239,0.253277,011111799999179711
4402603,2021-01-08T05:00:00Z,45.0400,-56.8970,,,,0,9.1,4.2,0.11,0.04,4.93,0.5,312,15,0.076,0.155,011199971111171111
4402603,2021-01-08T05:00:00Z,45.0406,-56.8978,991,-0.4,-0.5,,,,,,4.94,0.5,,15,0.096036,0.17297,011111799999179711
4402603,2021-01-08T06:00:00Z,45.0440,-56.8960,,,,0,9.2,4.2,0.11,0.04,4.9,0.5,312,15,0.033,0.108,011199971111171111
4402603,2021-01-08T06:00:00Z,45.0446,-56.8954,991.4,-0.1,-0.5,,,,,,4.92,0.5,,15,0.052379,0.12355,011111799999179711
4402603,2021-01-08T07:00:00Z,45.0470,-56.8950,,,,0,9.2,4.2,0.11,0.04,4.85,0.5,312,15,0,0.062,011199971111171111
4402603,2021-01-08T07:00:00Z,45.0482,-56.8948,991.7,0.3,-0.5,,,,,,4.88,0.5,,15,0.013094,0.111195,011111799999179711
4402603,2021-01-08T08:00:00Z,45.0490,-56.8960,,,,0,11.5,2.3,0.19,0.07,4.84,0.5,312,15,-0.032,0.031,011199971111171111
4402603,2021-01-08T08:00:00Z,45.0492,-56.8950,992,1,-0.5,,,,,,4.84,0.5,,15,-0.004364,0.030887,011111799999179711
4402603,2021-01-08T09:00:00Z,45.0490,-56.8970,,,,0,11.5,2.3,0.19,0.07,4.83,0.5,312,15,-0.054,-0.016,011199971111171111
4402603,2021-01-08T09:00:00Z,45.0502,-56.8980,992.3,0.9,-0.5,,,,,,4.85,0.5,,15,-0.065465,0.030887,011111799999179711
4402603,2021-01-08T10:00:00Z,45.0480,-56.9000,,,,0,11.5,2.3,0.19,0.07,4.79,0.5,312,15,-0.033,-0.046,011199971111171111
4402603,2021-01-08T10:00:00Z,45.0482,-56.8996,992.9,1.2,-0.5,,,,,,4.82,0.5,,15,-0.034915,-0.061775,011111799999179711
4402603,2021-01-08T11:00:00Z,45.0470,-56.9020,,,,0,12.4,0.1,0.26,0.06,4.78,0.5,312,15,-0.043,-0.046,011199971111171111
4402603,2021-01-08T11:00:00Z,45.0466,-56.9012,993.5,1.5,-0.5,,,,,,4.78,0.5,,15,-0.034916,-0.04942,011111799999179711
4402603,2021-01-08T12:00:00Z,45.0460,-56.9030,,,,0,12.4,0.1,0.26,0.06,4.8,0.5,312,15,-0.076,-0.017,011199971111171111
4402603,2021-01-08T12:00:00Z,45.0452,-56.9038,994.6,2.3,-0.5,,,,,,4.8,0.5,,15,-0.05674,-0.043242,011111799999179711
4402603,2021-01-08T13:00:00Z,45.0470,-56.9070,,,,0,12.4,0.1,0.26,0.06,4.79,0.5,312,15,-0.065,0.078,011199971111171111
4402603,2021-01-08T13:00:00Z,45.0462,-56.9078,995.5,2.6,-0.5,,,,,,4.79,0.5,,15,-0.087293,0.030887,011111799999179711
4402603,2021-01-08T14:00:00Z,45.0490,-56.9100,,,,0,12.4,-0.7,0.32,0.02,4.79,0.5,312,15,-0.044,0.108,011199971111171111
4402603,2021-01-08T14:00:00Z,45.0500,-56.9100,996,2.5,-0.5,,,,,,4.79,0.5,,15,-0.048009,0.117372,011111799999179711
4402603,2021-01-08T15:00:00Z,45.0530,-56.9100,,,,0,12.4,-0.7,0.32,0.02,4.8,0.5,312,15,-0.022,0.077,011199971111171111
4402603,2021-01-08T15:00:00Z,45.0530,-56.9116,996.1,1.5,-0.5,,,,,,4.8,0.5,,15,-0.034914,0.092662,011111799999179711
4402603,2021-01-08T16:00:00Z,45.0550,-56.9120,,,,0,12.4,-0.7,0.32,0.02,4.84,0.5,312,15,-0.033,0.077,011199971111171111
4402603,2021-01-08T16:00:00Z,45.0552,-56.9122,996.2,0.7,-0.5,,,,,,4.82,0.5,,15,-0.013092,0.067952,011111799999179711
4402603,2021-01-08T17:00:00Z,45.0570,-56.9150,,,,0,12.6,-0.1,0.3,-0.01,4.87,0.5,312,15,-0.054,0.108,011199971111171111
4402603,2021-01-08T17:00:00Z,45.0578,-56.9148,996.3,0.3,-0.5,,,,,,4.88,0.5,,15,-0.05673,0.080307,011111799999179711
4402603,2021-01-08T18:00:00Z,45.0620,-56.9160,,,,0,12.6,-0.1,0.3,-0.01,4.88,0.5,312,15,-0.022,0.108,011199971111171111
4402603,2021-01-08T18:00:00Z,45.0618,-56.9166,997,0.9,-0.5,,,,,,4.89,0.5,,15,-0.039272,0.12355,011111799999179711
4402603,2021-01-08T19:00:00Z,45.0640,-56.9170,,,,0,12.6,-0.1,0.3,-0.01,4.87,0.5,312,15,0.011,0.108,011199971111171111
4402603,2021-01-08T19:00:00Z,45.0654,-56.9170,997.9,1.7,-0.5,,,,,,4.87,0.5,,15,-0.008727,0.111195,011111799999179711
4402603,2021-01-08T20:00:00Z,45.0680,-56.9160,,,,0,12.3,1.1,0.31,0.01,4.86,0.5,312,15,0.022,0.093,011199971111171111
4402603,2021-01-08T20:00:00Z,45.0686,-56.9156,998.8,2.5,-0.5,,,,,,4.86,0.5,,15,0.030541,0.09884,011111799999179711
4402603,2021-01-08T21:00:00Z,45.0700,-56.9150,,,,0,12.3,1.1,0.31,0.01,4.87,0.5,312,15,0.022,0.031,011199971111171111
4402603,2021-01-08T21:00:00Z,45.0706,-56.9150,999.5,2.5,-0.5,,,,,,4.87,0.5,,15,0.013089,0.061775,011111799999179711
4402603,2021-01-08T22:00:00Z,45.0700,-56.9140,,,,0,12.3,1.1,0.31,0.01,4.88,0.5,312,15,0.033,-0.015,011199971111171111
4402603,2021-01-08T22:00:00Z,45.0712,-56.9136,1000.2,2.3,-0.5,,,,,,4.89,0.5,,15,0.030539,0.018532,011111799999179711
4402603,2021-01-08T23:00:00Z,45.0690,-56.9110,,,,0,12,1.7,0.3,0.03,4.86,0.5,312,15,0.055,-0.062,011199971111171111
4402603,2021-01-08T23:00:00Z,45.0696,-56.9116,1001.1,2.3,-0.5,,,,,,4.87,0.5,,15,0.043628,-0.04942,011111799999179711
4402603,2021-01-09T00:00:00Z,45.0670,-56.9090,,,,0,12,1.7,0.3,0.03,4.83,0.5,312,15,0.054,-0.077,011199971111171111
4402603,2021-01-09T00:00:00Z,45.0672,-56.9088,1001.7,2.2,-0.5,,,,,,4.85,0.5,,15,0.061081,-0.07413,011111799999179711
4402603,2021-01-09T01:00:00Z,45.0640,-56.9070,,,,0,12,1.7,0.3,0.03,4.8,0.5,312,15,0.037,-0.052,011199971111171111
4402603,2021-01-09T01:00:00Z,45.0652,-56.9066,1002.2,2,-0.5,,,,,,4.81,0.5,,15,0.047994,-0.061775,011111799999179711
4402603,2021-01-09T02:00:00Z,45.0630,-56.9050,,,,0,11.7,2.3,0.29,0.05,4.8,0.5,312,15,0.016,-0.017,011199971111171111
4402603,2021-01-09T02:00:00Z,45.0642,-56.9058,1002.6,1.5,-0.5,,,,,,4.81,0.5,,15,0.017453,-0.030887,011111799999179711
4402603,2021-01-09T03:00:00Z,45.0640,-56.9050,,,,0,11.7,2.3,0.29,0.05,4.8,0.5,312,15,0.01,0.008,011199971111171111
4402603,2021-01-09T03:00:00Z,45.0644,-56.9064,1002.8,1.1,-0.5,,,,,,4.81,0.5,,15,-0.01309,0.006177,011111799999179711
4402603,2021-01-09T04:00:00Z,45.0640,-56.9050,,,,0,11.7,2.3,0.29,0.05,4.8,0.5,312,15,0.004,0.033,011199971111171111
4402603,2021-01-09T04:00:00Z,45.0648,-56.9056,1003.1,0.9,-0.5,,,,,,4.81,0.5,,15,0.017453,0.012355,011111799999179711
4402603,2021-01-09T05:00:00Z,45.0670,-56.9050,,,,0,11.4,3.7,0.28,0.07,4.81,0.5,312,15,-0.015,0.073,011199971111171111
